ClientID,Age,AnnualIncome,PurchaseAmount,PurchaseFrequency,CustomerSatisfaction,Region,Ville,Latitude,Longitude,Population,Altitude,DiscountApplied,OrderMethod,PaymentMethod,ShippingCost
Client_13511,41.0,785.0442197936121,186.44291250387383,1.3757890175112777,5.084643217864772,Ille-et-Vilaine,Vignoc,48.249,-1.784,2202.0,106.0,True,In-store,Bank Transfer,21.911542862844158
Client_17777,21.0,20941.98327955432,474.6175117120892,2.1100884544701612,4.118948164599361,Manche,Cérences,48.916,-1.436,1761.0,54.0,True,Online,PayPal,15.36368515671897
Client_24659,21.0,41584.899927495535,1146.8615901581072,3.4213545411645785,7.118947643223472,Puy-de-Dôme,Orcival,45.684,2.842,245.0,1114.0,False,Mobile App,Credit Card,20.927570954584127
Client_19437,51.0,37419.47717230656,420.76172656052864,3.558384309398745,2.7143602507428826,Meurthe-et-Moselle,Amance,48.754,6.28,357.0,265.0,True,Online,Credit Card,24.702737697863434
Client_5995,62.0,48987.53920938183,349.6444744484317,,0.3912290801347149,Charente-Maritime,Vanzac,45.358,-0.304,186.0,69.0,True,In-store,PayPal,17.059357943914065
Client_10383,60.0,38217.93427221248,365.64837156286495,1.5517669538252097,2.1061158821641053,Finistère,Lannédern,48.301,-3.896,311.0,144.0,True,In-store,PayPal,13.700208499756688
Client_2398,68.0,20651.863494969402,122.07758655823744,0.6757109495598437,2.0544250844682157,Ardennes,Auvillers-les-Forges,49.863,4.358,896.0,270.0,False,In-store,Bank Transfer,15.340986887791288
Client_3721,41.0,40932.6947589616,346.41708661232883,2.9737261167887103,0.9802622719665175,Aude,La Force,43.194,2.094,258.0,185.0,False,In-store,Credit Card,14.000226583851594
Client_22375,62.0,33510.731158607494,421.29139058298693,1.251202302313553,0.24531720688681857,Nord,Tilloy-lez-Cambrai,50.196,3.22,696.0,68.0,True,Online,PayPal,9.723615625347318
Client_669,22.0,26692.678534314164,325.7626844328407,1.175052519943343,2.6945654294186054,Aisne,Essigny-le-Grand,49.776,3.277,1054.0,98.0,False,In-store,Credit Card,10.246690679977924
Client_1726,50.0,20762.307407325316,1177.2390483347176,2.928960738348045,4.380711372167757,Hautes-Alpes,Buissard,44.657,6.142,202.0,1152.0,True,Online,Credit Card,19.344087041987564
Client_13874,29.0,59490.88465384694,683.1908278939607,1.4016672847033846,5.628907208561491,Indre-et-Loire,Hommes,47.424,0.297,866.0,85.0,True,Online,Bank Transfer,16.42509730439501
Client_29500,40.0,57501.88442549085,671.1485886523751,1.4398153843918142,1.1258551093519573,Seine-Maritime,Elbeuf-en-Bray,49.488,1.643,393.0,129.0,False,Mobile App,Bank Transfer,18.654599043918537
Client_18531,38.0,28091.647316686365,205.45474707925024,2.1599566657935783,3.581556271790356,Marne,Ormes,49.237,3.958,499.0,94.0,False,In-store,PayPal,12.53907663631117
Client_16621,69.0,30789.167230684565,1103.7652009794995,0.9860378426258632,3.7901954191148293,Loiret,Le Moulinet-sur-Solin,47.838,2.627,120.0,145.0,True,Online,Bank Transfer,13.851503216093871
Client_29839,76.0,17542.09143095605,382.1680657548166,1.0828443308251228,0.29866712634459835,Seine-Maritime,Saint-Germain-sur-Eaulne,49.766,1.511,222.0,175.0,True,Online,Bank Transfer,17.543908580312216
Client_21520,72.0,24410.29459771126,724.4328111493221,1.900204535716437,0.009774752670932862,Nièvre,,47.48,3.415,352.0,238.0,False,In-store,Bank Transfer,11.154447455181277
Client_34762,54.0,46257.64115997403,629.6017734161576,0.7253197617948131,0.4395219634193408,Val-d'Oise,Lassy,49.097,2.446,190.0,85.0,False,Online,PayPal,15.606295314385177
Client_27607,35.0,39042.56325922952,112.40470219978903,0.8879246958321731,1.8468682750323722,Haute-Saône,Motey-Besuche,47.305,5.665,90.0,251.0,False,Online,Bank Transfer,12.389827102540341
Client_23469,26.0,32685.329935682155,116.69829818439561,2.5585646926319585,6.827558885255437,Orne,Sainte-Scolasse-sur-Sarthe,48.577,0.393,582.0,190.0,True,Online,Credit Card,15.74942671250242
Client_22386,21.0,39088.34496121336,205.33320614769895,1.0630854056863734,1.2940225988058316,Nord,Vendegies-sur-Écaillon,50.261,3.509,1118.0,75.0,False,Mobile App,PayPal,18.847274710121656
Client_14441,18.0,21558.43197449288,26.445122732672587,1.2689699100293819,5.013538932490748,Isère,Saint-Savin,45.627,5.311,4264.0,303.0,True,Online,Bank Transfer,13.40468618572684
Client_18000,37.0,38650.53669045216,227.89827706484812,2.1165632315028566,0.1904856626749103,Manche,Roncey,48.99,-1.333,784.0,87.0,False,Mobile App,Bank Transfer,12.562083271442852
Client_3659,64.0,50604.33284421304,445.731321638466,2.77012671763129,1.1958412220149628,Aude,Cépie,43.103,2.245,609.0,223.0,True,Online,Bank Transfer,14.958979312178705
Client_15818,48.0,51127.77197677719,528.2291704743799,1.7082546193514099,3.1667773924518796,Loire,Sainte-Agathe-en-Donzy,45.838,4.306,117.0,662.0,False,In-store,PayPal,19.98927055426497
Client_11562,27.0,46200.20873423657,1803.3790995591585,2.672303871285842,2.26197275830247,Haute-Garonne,Loudet,43.147,0.57,197.0,497.0,False,In-store,Credit Card,12.716527500668011
Client_9151,25.0,18312.522546562806,1210.9462910097611,2.051621446650113,0.7968601535658424,Drôme,Montfroc,44.174,5.638,92.0,1028.0,False,Mobile App,PayPal,15.24160281225851
Client_19558,40.0,33261.659347472996,1481.608101735122,1.6202851245123269,1.4208791506613956,Meurthe-et-Moselle,Coincourt,48.701,6.611,114.0,256.0,False,In-store,PayPal,10.019137144026518
Client_25694,31.0,1133.7294652814448,159.08294684723296,3.6765678671316673,4.050635677166721,Hautes-Pyrénées,Luquet,43.265,-0.12,419.0,385.0,False,In-store,Credit Card,18.370099471535354
Client_26848,39.0,32586.930433346388,197.19667726259226,0.47191737896810426,0.6252090590590553,Haut-Rhin,Oberhergheim,47.968,7.396,1296.0,202.0,False,Mobile App,Bank Transfer,13.072035624831717
Client_14049,27.0,16316.56636361036,1023.8462748003839,1.6498687943760235,8.919050665026258,Isère,Les Avenières Veyrins-Thuellin,45.635,5.563,7740.0,226.0,True,Online,Credit Card,12.414395107695913
Client_20550,55.0,43769.65139823257,420.42272950971056,0.953465190560336,0.8428044745854946,Morbihan,Caudan,47.81,-3.34,7074.0,45.0,False,Online,Credit Card,16.27140831143744
Client_11997,69.0,38926.982484814675,1277.371293665842,3.0704720918460295,2.507044212151059,Gers,Haulies,43.556,0.668,157.0,241.0,True,Online,Credit Card,13.18594168269205
Client_2765,52.0,31748.550875468136,1176.9245142779282,2.5303472475567643,1.2284309250243082,Ardennes,Le Thour,49.538,4.093,368.0,95.0,False,Online,Credit Card,12.442806482561835
Client_223,51.0,47425.282605963126,80.04974332696077,1.7797200699439233,0.2476420846027133,Ain,Montmerle-sur-Saône,46.079,4.76,3792.0,185.0,True,In-store,Bank Transfer,9.216990145999674
Client_6641,22.0,44815.45655513489,858.6211346704287,1.417304681006406,5.809675026190701,Côte-d'Or,Beaunotte,47.678,4.708,14.0,370.0,True,Online,Bank Transfer,11.730954317123734
Client_34842,37.0,25748.312829609007,542.2803965465711,0.7351828389092027,1.6989997403669184,Val-d'Oise,Viarmes,49.126,2.369,5386.0,83.0,True,Mobile App,PayPal,15.677535697409198
Client_16403,48.0,46910.44126757243,317.0488270251112,1.8302972651013096,2.864940078099411,Loire-Atlantique,Treffieux,47.62,-1.537,956.0,30.0,True,In-store,Bank Transfer,21.598760489409106
Client_34647,26.0,71539.27599830067,376.82435110910603,1.8839791974473972,3.73256204307342,Val-de-Marne,Noiseau,48.775,2.549,4610.0,96.0,False,In-store,PayPal,18.60409120101882
Client_13758,26.0,41413.866992073046,110.55983138146644,1.7712696276306934,4.119914517715417,Indre,Vineuil,46.902,1.636,1239.0,166.0,False,In-store,Credit Card,13.896323714177326
Client_31898,50.0,92667.44348448154,424.55448116848197,2.8889895480768626,4.722942045433847,Tarn,Jonquières,43.65,2.127,441.0,195.0,False,Mobile App,Credit Card,16.463759269571028
Client_26432,45.0,33753.16439502158,496.96925887676804,1.77315865858264,4.773189615584341,Bas-Rhin,Oermingen,48.999,7.128,1114.0,262.0,True,Online,PayPal,14.601887023228683
Client_9509,23.0,50751.40267242567,370.3379394769954,1.9600961214985493,2.5409093687685775,Eure,Émalleville,49.094,1.158,475.0,136.0,True,Online,Credit Card,9.932668082621431
Client_7537,18.0,33168.253824775515,602.2325838530314,1.7567880417058266,0.8509520199766634,Côtes-d'Armor,Saint-Cast-le-Guildo,48.628,-2.264,3334.0,49.0,False,In-store,PayPal,8.665150233743264
Client_29118,76.0,96488.56810533126,1270.097009209834,1.4927194480359063,1.3668044568528617,Haute-Savoie,Jonzier-Épagny,46.07,5.99,835.0,651.0,True,Mobile App,PayPal,12.677462998919124
Client_32071,64.0,56468.97463832706,,1.7484410469229055,1.2731886384506508,Tarn,Soual,43.555,2.115,2638.0,183.0,False,Mobile App,PayPal,15.775586654694827
Client_15544,64.0,37131.35292942247,57.986611531657225,0.8973302505766012,2.377695221335757,Loir-et-Cher,Sainte-Anne,47.757,1.081,477.0,125.0,True,Mobile App,Bank Transfer,11.889847786410668
Client_19806,59.0,36984.93967182934,336.39051786911193,1.0639877568810712,4.963190890036959,Meurthe-et-Moselle,Mouacourt,48.679,6.626,73.0,242.0,True,Mobile App,PayPal,15.885841296633423
Client_23363,73.0,61189.34100213552,222.14709956144932,0.7661187044375802,0.15106610114179309,Orne,Orgères,48.763,0.342,185.0,258.0,True,Mobile App,Bank Transfer,20.720565722977625
Client_15848,43.0,17231.10690823865,383.74959939590417,2.3506130677453214,4.285715681350907,Loire,Saint-Georges-de-Baroille,45.849,4.13,444.0,374.0,True,Online,PayPal,19.421233598122463
Client_1328,34.0,16251.204634075602,1189.2674129761517,1.4030406431449056,4.775578505838565,Allier,Laprugne,45.986,3.743,311.0,834.0,True,Online,Credit Card,21.760860020610153
Client_1660,21.0,39298.18433073695,505.5160258520324,1.4448212165962047,0.13175589172374202,Alpes-de-Haute-Provence,Saint-Maime,43.904,5.792,885.0,454.0,True,In-store,Bank Transfer,6.768627950984833
Client_19439,74.0,32251.360764928286,1455.9921115187562,1.9376391510735265,1.9364383711200865,Meurthe-et-Moselle,Ancerviller,48.532,6.835,252.0,302.0,False,Online,Credit Card,18.547559329855023
Client_30912,48.0,42581.27205050724,561.9346182327229,1.6726389674592381,1.136698643754145,Deux-Sèvres,Parthenay,46.649,-0.251,10058.0,159.0,False,In-store,Bank Transfer,6.861084187481403
Client_13630,49.0,49190.51243727714,350.18839241216386,2.5294457941559094,1.470434625781441,Indre,Mauvières,46.574,1.088,303.0,114.0,False,Online,Credit Card,14.952758798097388
Client_21051,39.0,37177.34778792366,710.0177765276081,3.349178542858923,1.8936146121640043,Moselle,Hattigny,48.632,6.966,204.0,323.0,False,Online,Credit Card,12.65662423339306
Client_22060,23.0,9922.731219419265,249.57024436777735,1.22183152243732,8.925445456184153,Nord,Grand-Fayt,50.112,3.804,475.0,150.0,True,In-store,PayPal,15.176409934206125
Client_25420,56.0,32278.740980998253,822.1290188944063,1.6114924647421358,2.7103642204624396,Hautes-Pyrénées,Les Angles,43.084,0.006,130.0,493.0,False,Online,Bank Transfer,13.138410459691332
Client_27063,75.0,57500.30080387764,448.38584005766177,2.265100447172869,0.4841236996510814,Rhône,Fleurieu-sur-Saône,45.863,4.845,1501.0,225.0,False,Online,Credit Card,14.069199645059882
Client_3286,48.0,52155.89881178938,22.55854154117108,2.438231304869142,4.176382281658315,Aube,Fontaine-les-Grès,48.426,3.914,892.0,112.0,False,Online,PayPal,22.265221093994718
Client_34264,74.0,2732.618871016233,698.7823428031279,2.7260384290039537,3.0587610748823337,Territoire de Belfort,Boron,47.56,7.011,489.0,387.0,False,Online,Credit Card,14.768206457762489
Client_33483,69.0,64940.8431172773,887.6187074924969,2.583804653215965,2.323214957925858,Vosges,Fauconcourt,48.373,6.54,136.0,314.0,False,Mobile App,Bank Transfer,13.279243443423866
Client_24109,44.0,37014.77043345273,563.7238023119453,1.6305156162842698,4.91332943249359,Pas-de-Calais,Nielles-lès-Bléquin,50.674,2.033,907.0,130.0,True,Online,PayPal,15.468017430334172
Client_6096,19.0,80857.82180460564,455.74359615394536,2.6326896270011253,3.272977776277753,Cher,Couargues,47.278,2.927,199.0,150.0,False,In-store,Credit Card,15.349297498891467
Client_9181,57.0,71622.29485800899,22.29236599178273,1.9404330626987494,0.6487757547890304,Drôme,Peyrus,44.913,5.107,575.0,555.0,True,Online,Credit Card,12.917747643178151
Client_19894,21.0,8823.577316182567,636.8707162853469,1.6295155702493571,4.380148644542286,Meurthe-et-Moselle,Saint-Marcel,49.122,5.954,150.0,293.0,False,In-store,Bank Transfer,17.470638082739583
Client_12344,66.0,48531.276904817845,730.2968388454044,1.179465525707712,0.6457797543078811,Gironde,Bayon-sur-Gironde,45.054,-0.601,732.0,16.0,False,Online,Bank Transfer,11.886553478511027
Client_20917,23.0,22992.728799657358,633.8123264160863,1.1568141183923426,0.019108337795531227,Moselle,Creutzwald,49.205,6.696,12514.0,235.0,False,Online,PayPal,6.579580462505971
Client_8343,24.0,47738.61790217714,454.4096846160568,2.2742683548113742,2.831443025194933,Dordogne,Serres-et-Montguyard,44.673,0.454,243.0,78.0,False,In-store,Credit Card,17.529167746444124
Client_16461,77.0,67418.80607228634,534.2746158668006,2.8393814047022374,3.939306425633709,Loiret,Bouilly-en-Gâtinais,48.096,2.286,308.0,109.0,True,Mobile App,Credit Card,8.10979205265463
Client_16697,36.0,46443.2481976899,317.5513839671811,1.4773087799849383,3.526957708721568,Loiret,Saint-Sigismond,47.981,1.677,268.0,121.0,True,Online,PayPal,8.15920852753904
Client_12324,41.0,40217.85883895607,394.9300260518881,0.9373210389210741,4.935061545304723,Gironde,Arveyres,44.885,-0.284,2029.0,9.0,False,Mobile App,PayPal,18.311222920937155
Client_28296,46.0,7511.841249544947,888.8830367748358,0.6415024585683906,4.238876232923512,Saône-et-Loire,Serrigny-en-Bresse,46.817,5.116,186.0,193.0,True,In-store,Bank Transfer,10.966242995609214
Client_33667,65.0,27636.849618624747,353.07615790530383,1.5075970846467124,2.683056500215552,Vosges,Puzieux,48.336,6.098,145.0,295.0,False,Mobile App,Credit Card,11.332438829703715
Client_22467,57.0,39445.22783122546,394.8271820179579,0.7569830197833254,3.09150873820096,Oise,Apremont,49.224,2.509,640.0,83.0,True,Online,PayPal,8.813711911956371
Client_5858,72.0,60692.50960712575,310.8537171796719,0.3445317246980995,0.6340808649274499,Charente-Maritime,Saint-Bris-des-Bois,45.766,-0.49,386.0,71.0,True,Online,PayPal,12.855943936581895
Client_5843,26.0,21468.405197022643,105.15703333060162,1.3680557279892658,3.4647246210042852,Charente-Maritime,Rioux,45.636,-0.71,995.0,43.0,False,Mobile App,Credit Card,17.608371662691354
Client_3682,51.0,34398.20915878948,102.6477118410902,1.9889630970830812,2.1836430093273465,Aude,Cumiès,43.295,1.842,42.0,260.0,False,Mobile App,PayPal,19.343091768096862
Client_27534,58.0,39745.770379700945,414.9067049340488,0.5366090515399923,2.486544376804353,Haute-Saône,Lantenot,47.75,6.495,356.0,340.0,True,Mobile App,PayPal,6.441583243694195
Client_26250,21.0,53205.49727236623,100.92356512354098,1.972700035610499,6.023515347487436,Bas-Rhin,Geiswiller-Zœbersdorf,48.789,7.502,387.0,220.0,False,In-store,Credit Card,16.96992824762563
Client_8256,35.0,29320.445688758642,682.771727409925,2.4190218188804335,7.4004754144217575,Dordogne,Saint-Just,45.335,0.508,147.0,131.0,True,Online,Bank Transfer,22.344954576028805
Client_692,43.0,-10722.29551240007,179.82717240360518,1.6663493227634383,1.6401226669056344,Aisne,La Flamengrie,50.005,3.921,1093.0,215.0,True,Online,Bank Transfer,14.997568452964517
Client_32532,24.0,26795.806346226454,356.5837769406979,2.195343203147336,4.158388782747892,Vaucluse,Mondragon,44.237,4.712,3679.0,83.0,True,Online,Credit Card,8.466851074091242
Client_8095,21.0,29069.056902198405,696.4098787245935,2.2230614512360622,3.9646224951724918,Dordogne,Lolme,44.71,0.842,191.0,172.0,True,Mobile App,Credit Card,10.751581070312522
Client_5214,33.0,4020.252950888323,580.8459080468418,1.8319849671498227,4.459513111638692,Charente,Aunac-sur-Charente,45.919,0.241,565.0,86.0,False,Online,Bank Transfer,12.757247216448889
Client_15040,62.0,59676.36520965445,67.6623854460545,1.1260791338727556,1.6216227044331877,Landes,Angoumé,43.691,-1.136,268.0,36.0,False,Online,PayPal,18.327993103263616
Client_9980,22.0,34101.82386330278,566.1205701236211,2.490006689346038,4.314868387699353,Eure-et-Loir,Charonville,48.281,1.306,297.0,150.0,True,In-store,Credit Card,15.667654848029835
Client_5820,27.0,3728.619019899488,403.5965894559978,1.4659337814787239,5.247013527086887,Charente-Maritime,Pessines,45.73,-0.716,785.0,46.0,False,Mobile App,Bank Transfer,19.228786556897266
Client_16838,37.0,32889.86627432616,1396.6589964442496,2.976456627373064,0.5710695114805642,Lot,Saint-Paul-Flaugnac,44.278,1.394,984.0,229.0,True,In-store,Credit Card,12.257232934063662
Client_23184,71.0,45682.39825311865,435.4235457181047,1.526046874849605,5.288518384671785,Orne,Le Cercueil,48.596,0.022,141.0,295.0,True,Online,Credit Card,18.644789844430548
Client_34635,20.0,5865.982870212559,97.98050184622166,0.9868460407489354,3.894875073588832,Val-de-Marne,Fontenay-sous-Bois,48.849,2.475,51812.0,77.0,False,In-store,Bank Transfer,8.978476698455527
Client_28166,41.0,55780.13684819907,324.9935530851084,0.08822620553939604,0.7270069240931583,Saône-et-Loire,Saint-Agnan,46.504,3.88,689.0,263.0,False,Online,Bank Transfer,16.062902371788418
Client_25444,33.0,38053.639044197465,392.8126994367432,1.6083919218736245,3.0487737316652628,Hautes-Pyrénées,Artiguemy,43.126,0.245,86.0,431.0,False,Mobile App,Bank Transfer,16.856507368764643
Client_6229,43.0,39161.47429868365,188.79250783496877,1.6347757463048933,2.063103498957167,Cher,Saint-Georges-de-Poisieux,46.687,2.479,439.0,190.0,True,In-store,PayPal,12.15693311623867
Client_30878,23.0,30071.231962858696,523.6845887413605,2.84536824834173,4.17222527368933,Deux-Sèvres,Loubigné,46.078,-0.086,156.0,113.0,False,Mobile App,Credit Card,9.592369006436423
Client_13416,49.0,53826.57241819152,353.92849289788245,0.9978898940520795,4.670340060512338,Ille-et-Vilaine,Sains,48.552,-1.586,458.0,71.0,False,Online,Bank Transfer,19.91648686254492
Client_9847,63.0,17514.3210574553,128.01947534482554,1.0105737092020282,0.547165976017677,Eure,Surville,49.198,1.104,868.0,148.0,False,Online,PayPal,5.856438871770004
Client_31207,78.0,45632.244643944316,68.05509859004542,0.5677599202635829,4.602868412112854,Somme,Chuignolles,49.9,2.723,148.0,68.0,True,Online,PayPal,12.928064288795582
Client_32206,40.0,39292.260427005116,1033.4535674020533,3.57866512630389,1.5319852085622174,Tarn-et-Garonne,Loze,44.286,1.794,123.0,320.0,True,In-store,Credit Card,8.711601403401504
Client_6542,77.0,6273.942742409021,737.9233099422838,0.6486558849992861,0.6337558175236406,Corrèze,Saint-Solve,45.308,1.402,453.0,213.0,False,Online,Bank Transfer,15.586063425943644
Client_7733,55.0,34075.02195099899,397.02988597035744,1.0112404287173646,3.063077781567114,Creuse,Ladapeyre,46.248,2.048,351.0,445.0,True,Online,Bank Transfer,14.022944662615398
Client_13923,64.0,42278.73572579801,346.5588784733535,2.144111016560448,0.5142192751317358,Indre-et-Loire,Neuville-sur-Brenne,47.619,0.908,908.0,120.0,False,Online,Bank Transfer,10.321244748553733
Client_22852,34.0,54810.19109561688,218.25636330808464,0.41208887928587823,4.995170412150314,Oise,Montgérain,49.538,2.575,168.0,111.0,True,Mobile App,Bank Transfer,14.066812615618996
Client_14960,48.0,26734.17028988041,1785.0241226314042,1.3979114506945423,0.12948755756124974,Jura,Coteaux du Lizon,46.398,5.793,2168.0,698.0,False,Mobile App,Bank Transfer,20.451385639548175
Client_1122,36.0,64884.78769375732,67.49357208856492,1.6422072184162637,4.405070097130567,Aisne,Vasseny,49.352,3.485,211.0,66.0,False,Mobile App,PayPal,21.726807633397513
Client_6378,75.0,74878.43259311786,1616.5666356536535,1.9980491216564993,1.314088413341576,Corrèze,Davignac,45.484,2.093,222.0,749.0,False,Mobile App,Bank Transfer,15.727694488018106
Client_2716,24.0,17320.782966297076,612.9039756676937,1.7268478717324098,0.40236163051593365,Ardennes,Saint-Quentin-le-Petit,49.583,4.078,121.0,112.0,False,Mobile App,Credit Card,8.816784883512431
Client_757,44.0,18222.912481861258,190.10368245798006,0.6606364769395207,1.8283489173443368,Aisne,Holnon,49.861,3.214,1356.0,115.0,True,Mobile App,PayPal,17.922593997197332
Client_211,78.0,24800.228957967123,1256.4715439164681,1.1806249935824646,0.10448440799744474,Ain,Mionnay,45.895,4.93,2227.0,289.0,True,Mobile App,Bank Transfer,17.35279240195687
Client_29969,47.0,60223.591644420245,238.68243834917274,1.17849181668237,2.978567451485061,Seine-Maritime,La Vaupalière,49.487,0.994,1192.0,120.0,False,In-store,PayPal,15.537266721364283
Client_26931,46.0,38101.12588373026,1209.0286088284834,0.9398928878408151,7.267193341749817,Haut-Rhin,Stosswihr,48.054,7.105,1333.0,833.0,True,In-store,Bank Transfer,21.598274856913577
Client_24218,66.0,54011.320530056546,486.1730856669622,1.336464914691346,2.559471624573492,Pas-de-Calais,Rouvroy,50.393,2.904,8797.0,48.0,False,In-store,Credit Card,12.62669454042952
Client_7157,79.0,76233.511035547,611.1632632342676,0.9904538868270159,3.9432425018283075,Côte-d'Or,Saulieu,47.28,4.229,2324.0,521.0,False,Online,PayPal,13.489254190858691
Client_18384,78.0,101494.1064813327,301.4128222036943,2.6384202092456306,2.9196003845837275,Marne,Florent-en-Argonne,49.135,4.955,221.0,205.0,False,Online,Credit Card,15.453162890727215
Client_2049,56.0,48067.137771049776,516.340507101927,0.6889109940711229,4.946448185335068,Ardèche,Aubignas,44.589,4.632,477.0,404.0,True,Online,PayPal,21.10881103430686
Client_10381,50.0,40739.246097048876,194.00361924569881,1.12296665453925,1.1983132339800804,Finistère,Lanmeur,48.647,-3.715,2362.0,100.0,True,Mobile App,Bank Transfer,15.019097002246879
Client_9293,37.0,28113.484389461704,411.2858006687075,1.7446002884277982,5.686915627174564,Drôme,Tersanne,45.226,5.018,359.0,388.0,True,In-store,PayPal,19.098095650924996
Client_2052,65.0,47730.827501138934,469.1764786282613,2.67936302546406,0.37622886002205647,Ardèche,Banne,44.364,4.156,649.0,259.0,False,Mobile App,Credit Card,15.21090366647851
Client_22302,74.0,36587.2756741731,80.64941379320089,2.1417614138321124,1.391204879543702,Nord,Sailly-lez-Lannoy,50.648,3.222,1949.0,35.0,False,In-store,Credit Card,15.408588169848972
Client_15625,49.0,55632.44038310722,122.80351171798591,1.2625734962430009,2.48031972260853,Loir-et-Cher,Villetrun,47.786,1.16,315.0,125.0,False,Mobile App,PayPal,18.032827405724213
Client_16609,28.0,30248.278667890823,990.3174705583286,1.1742653405191454,0.9555363344442482,Loiret,Mézières-en-Gâtinais,48.035,2.49,257.0,99.0,True,In-store,PayPal,11.063232567913918
Client_3638,34.0,43891.75213094164,458.842150746114,1.1584542571063006,4.845134517111852,Aude,Carcassonne,43.212,2.353,46218.0,129.0,False,Online,PayPal,26.403213921847307
Client_13109,77.0,58493.92307399953,338.66583426869124,1.6570999790689454,0.65784869281193,Hérault,Saint-Jean-de-Cornies,43.744,4.001,809.0,74.0,False,Mobile App,PayPal,16.74657319664367
Client_5403,67.0,17167.474615077466,857.8563004035612,0.9163597279439073,2.331698983484781,Charente,Mornac,45.68,0.274,2123.0,127.0,False,Online,PayPal,7.764127777939695
Client_19532,40.0,45175.4168931449,762.8474702053726,1.7871609133229223,2.060437498923572,Meurthe-et-Moselle,Buriville,48.54,6.708,72.0,284.0,False,Online,Credit Card,25.188455119848612
Client_12083,31.0,42667.03453219971,349.65495538529353,0.21489607778878123,1.72138638128034,Gers,Mas-d'Auvignon,43.891,0.503,170.0,173.0,False,Online,Bank Transfer,7.514185083345268
Client_27115,68.0,44415.776926322105,43.36593095988377,2.806134933312914,1.407765507097247,Rhône,Mornant,45.619,4.67,6274.0,361.0,True,In-store,Credit Card,12.292672486187408
Client_11780,20.0,70528.1702541344,187.09666016109657,1.634582979869538,5.5223925654435915,Haute-Garonne,Salles-sur-Garonne,43.275,1.177,598.0,220.0,True,In-store,Bank Transfer,23.692303747199055
Client_28010,40.0,38852.8605342006,630.9168469838755,1.5118602791288023,2.515115836892628,Saône-et-Loire,Gilly-sur-Loire,46.538,3.779,470.0,263.0,False,Online,PayPal,13.522907297767135
Client_31867,38.0,36544.44840929712,1218.8358705340256,1.2521676874603394,1.2614658092688842,Tarn,Cuq-Toulza,43.569,1.884,708.0,235.0,False,In-store,PayPal,19.282686718123685
Client_20548,30.0,44434.25692623943,38.22088217383716,0.4000552817246985,2.1372656099691443,Morbihan,Carnac,47.585,-3.078,4223.0,14.0,False,In-store,Bank Transfer,10.635995396176341
Client_30739,20.0,30879.971767580846,345.95650708260024,0.9866311885602794,5.708677806726438,Yvelines,Tessancourt-sur-Aubette,49.024,1.919,998.0,77.0,False,In-store,Bank Transfer,18.015770439994476
Client_28182,66.0,52579.41712535014,501.56473530965513,2.254791189163417,2.631742075519366,Saône-et-Loire,Saint-Christophe-en-Bresse,46.752,4.988,1038.0,193.0,True,Mobile App,Credit Card,17.6342754495648
Client_32135,72.0,69554.35096540749,95.36682275103198,1.1650644827108287,5.010410408630044,Tarn-et-Garonne,Castanet,44.266,1.95,277.0,388.0,False,Mobile App,PayPal,6.846902943774818
Client_12254,77.0,27453.09002315238,205.13624414067522,1.1344963548870584,0.8155843300942482,Gers,Sarcos,43.378,0.689,82.0,283.0,False,Online,PayPal,22.83698889132565
Client_29775,43.0,33683.579906125524,408.020695182211,1.4505456861139063,3.2836565647272695,Seine-Maritime,Quincampoix,49.524,1.186,3110.0,162.0,False,Mobile App,Bank Transfer,11.704102540117148
Client_6543,54.0,62897.378142351736,986.3902867719689,2.5283504535938075,2.4519867472343466,Corrèze,Saint-Sornin-Lavolps,45.378,1.383,846.0,395.0,True,Online,Credit Card,20.342729155563074
Client_23585,67.0,59171.616305418414,415.08104318490473,0.8820023134510176,1.5928960958028484,Pas-de-Calais,Bailleulval,50.223,2.636,230.0,129.0,True,Online,PayPal,16.317954199585103
Client_8675,48.0,31431.314154048716,955.7009021627812,3.2764617183988274,2.1420236279562976,Doubs,Labergement-Sainte-Marie,46.774,6.282,1241.0,914.0,True,In-store,Credit Card,16.1808357281871
Client_5914,34.0,46940.5772875927,672.3437554562563,1.3572795731491774,3.1215008283821284,Charente-Maritime,Saint-Médard-d'Aunis,46.159,-0.972,2349.0,23.0,True,In-store,Bank Transfer,5.7962406258117625
Client_17741,61.0,31585.70382544344,478.4256447849986,2.0684054779524947,2.9172756972575185,Manche,Blainville-sur-Mer,49.066,-1.583,1606.0,29.0,False,Online,Credit Card,20.92452413484316
Client_26417,32.0,28900.28217381851,695.1453399642312,2.1059934182395073,2.112322381566141,Bas-Rhin,Oberbronn,48.941,7.608,1462.0,293.0,False,Online,Bank Transfer,14.56464814422959
Client_17662,64.0,68468.17549577067,403.65850217824243,1.4613130773260163,0.6937604671431421,Maine-et-Loire,Sèvremoine,47.124,-0.994,25806.0,96.0,False,Online,PayPal,15.075099725645591
Client_25936,79.0,41754.669400326435,635.5311967479036,1.5844976669762365,0.010497095379605526,Pyrénées-Orientales,Corneilla-la-Rivière,42.697,2.73,2022.0,146.0,False,Online,Bank Transfer,19.98830302706665
Client_18733,74.0,20608.25657025172,462.703793371119,1.3879230272698329,0.18419111914034403,Marne,Villers-Franqueux,49.328,3.943,300.0,105.0,False,Online,PayPal,19.961028472315384
