ClientID,Age,AnnualIncome,PurchaseAmount,PurchaseFrequency,CustomerSatisfaction,Region,Ville,Latitude,Longitude,Population,Altitude,DiscountApplied,OrderMethod,PaymentMethod,TimeOfDay,ShippingCost
Client_34890,,29393.55644709672,145.23817595704293,4.344777518399077,-2.664027416258892,Martinique,Ducos,14.576,-60.976,17912.0,36.0,False,Online,Bank Transfer,Afternoon,12.416447515940991
Client_11950,28.0,25848.03846915884,907.5416682663969,1.6886031071265775,-2.142005550197375,Gers,Clermont-Savès,43.618,1.031,418.0,184.0,False,In-store,PayPal,Evening,-1.3209522790355628
Client_33053,79.0,13323.304254409133,271.239895373883,2.40201520049565,1.4066630692902042,Vienne,Rouillé,46.419,0.04,2510.0,150.0,True,Online,Credit Card,Evening,6.944722465221259
Client_24773,59.0,26028.37347222677,1725.9025948966616,0.6325904035012546,,Puy-de-Dôme,Saint-Ours,45.849,2.895,1660.0,867.0,True,Online,Bank Transfer,Morning,8.889161325098945
Client_16790,75.0,18177.943398993204,682.5416767035431,2.1141059523559504,-2.0724992862325635,Lot,Cambes,44.614,1.941,361.0,312.0,False,Online,Credit Card,Evening,7.335645026029479
Client_12118,39.0,12039.775956293834,,0.8025453222511917,1.2807346582608337,Gers,Montamat,43.486,0.844,114.0,233.0,True,Online,Bank Transfer,Morning,6.347089499464481
Client_4416,31.0,26777.01963369915,33.76928653861057,3.2253225435947126,3.4373302453362005,Bouches-du-Rhône,Marseille 9e Arrondissement,43.268,5.416,76053.0,206.0,True,In-store,Credit Card,Evening,8.353318922038486
Client_6765,53.0,13981.236591035666,948.6320532866479,0.604413212698554,0.3302668190572864,Côte-d'Or,Clomot,47.19,4.487,128.0,387.0,True,Online,Bank Transfer,Afternoon,9.184192672150864
Client_2850,35.0,48434.001027133294,250.07905414652072,3.1788738024984817,2.5010806259840708,Ariège,La Bastide-de-Lordat,43.144,1.712,290.0,274.0,False,Mobile App,Credit Card,Morning,7.205844406555594
Client_12853,72.0,13877.349066001414,244.50082044034576,2.048952286263135,-1.5327180096904076,Hérault,Alignan-du-Vent,43.47,3.342,1757.0,75.0,True,Online,PayPal,Morning,8.961636664450575
Client_34914,69.0,44518.194554906135,167.12994016213148,0.45141295186252867,-0.6774225818355664,Martinique,Les Trois-Îlets,14.539,-61.034,6964.0,88.0,False,Online,PayPal,Afternoon,12.60051263684208
Client_5140,70.0,42126.447419944445,2434.026066399801,1.7478239957862867,-1.8661233226959932,Cantal,Saint-Rémy-de-Chaudes-Aigues,,3.031,123.0,1112.0,True,Online,Bank Transfer,Afternoon,12.54262148213645
Client_12658,35.0,47833.589349146845,264.879352474647,0.87675735151432,-0.22899341059124023,,Ruch,44.776,-0.04,562.0,75.0,,In-store,PayPal,Evening,7.580106239545747
Client_17306,51.0,22192.650558669095,87.25253377369239,2.3568451631017493,0.3464500964546158,Lot-et-Garonne,Saint-Martin-de-Beauville,44.227,0.818,162.0,125.0,False,Mobile App,Bank Transfer,Evening,18.502364308393403
Client_7717,72.0,10953.506806587218,809.1861091895278,1.969490275284399,-2.172724345793938,Creuse,La Forêt-du-Temple,,1.903,144.0,418.0,True,Online,PayPal,Morning,0.4674504632007128
Client_25758,51.0,22431.078208957857,229.65585783139954,1.8720726135835921,0.15709124983599665,Hautes-Pyrénées,Peyret-Saint-André,43.318,0.509,57.0,298.0,False,Online,PayPal,Afternoon,12.730948862906548
Client_25599,51.0,33240.81692833843,2398.0629473807976,1.4800049559192447,-2.3982070344292197,Hautes-Pyrénées,Génos,42.809,0.402,136.0,1841.0,False,Online,Bank Transfer,Evening,12.934493739224026
Client_13717,71.0,-8581.23404679539,561.7763700167322,1.0456422313949423,-1.8755593108688666,Indre,Saint-Michel-en-Brenne,46.807,1.16,322.0,93.0,,Mobile App,Bank Transfer,Morning,2.547646882590123
Client_34979,28.0,30082.23733070931,117.92512754600017,10.988142256426016,1.6063456933041793,Mayotte,Sada,-12.847,45.106,11156.0,130.0,False,Mobile App,,Afternoon,10.66577282350239
Client_32149,34.0,43490.090799669226,172.97784084951556,1.8203926285285659,2.4933335857796317,Tarn-et-Garonne,Comberouger,43.861,1.103,268.0,192.0,True,Online,Bank Transfer,Evening,8.31143766813175
Client_10714,58.0,15862.464234389688,906.3728152988575,,-2.345033908168965,Haute-Corse,Casabianca,42.446,9.365,118.0,652.0,,In-store,Bank Transfer,,8.728468543263237
Client_16770,46.0,31584.323262397447,56.1309436799325,1.1175681466366842,0.4037101928596316,Lot,Bio,44.782,1.786,333.0,353.0,True,Mobile App,PayPal,Afternoon,13.81638443917024
Client_25066,68.0,26956.24757523413,282.8816690345888,2.560449606088846,1.6978642503510013,Pyrénées-Atlantiques,Escoubès,43.416,-0.245,433.0,262.0,True,Online,Credit Card,,7.7407946689509455
Client_25557,29.0,11765.893117090738,56.323705986025004,2.8002970459306127,6.811810515668442,Hautes-Pyrénées,Collongues,43.288,0.163,,283.0,True,,Credit Card,Morning,5.664475268054404
Client_11345,21.0,37201.34325374695,357.64393808789004,,2.010382168008489,Haute-Garonne,Boussens,43.176,0.973,,306.0,True,In-store,PayPal,Evening,10.725787258524601
Client_1984,79.0,43763.00227242277,1015.1202929728787,,-5.478280889726099,Alpes-Maritimes,Saint-Blaise,43.821,7.239,1367.0,,True,Online,Credit Card,Afternoon,-0.5564682946434374
Client_15021,46.0,31923.374258940567,828.8720013396128,1.9326452539187735,2.920449620973943,Jura,Villerserine,46.858,5.642,,254.0,False,Online,Bank Transfer,Afternoon,9.668230018062665
Client_33515,44.0,32028.47358403376,104.99756076942856,0.6375979689687475,1.1251382568203043,Vosges,Girancourt,48.162,,882.0,390.0,False,Mobile App,PayPal,Afternoon,8.860232930737105
Client_19603,42.0,,800.654869322032,0.64035765554702,-1.2524720248613541,Meurthe-et-Moselle,Épiez-sur-Chiers,49.492,5.505,200.0,268.0,True,Online,PayPal,Afternoon,8.170930078723696
Client_12780,67.0,36275.123091183035,232.26216293844945,1.9927704831115605,,,Saint-Vivien-de-Blaye,45.1,-0.518,,31.0,False,,Credit Card,,8.540745014279539
Client_25797,25.0,,556.0866119956479,0.2813498010406408,3.0427268054254766,Hautes-Pyrénées,Saléchan,42.956,0.629,243.0,613.0,True,In-store,Bank Transfer,Morning,8.72463966036219
Client_27117,64.0,27550.062637227762,907.7083918384794,0.05321884358157577,1.2768359366657416,Rhône,Neuville-sur-Saône,45.878,4.84,7721.0,217.0,True,Mobile App,Bank Transfer,Morning,
Client_11565,56.0,26114.866892742364,,0.07726869347010704,2.862097343909657,Haute-Garonne,Lussan-Adeilhac,43.298,0.94,235.0,,True,Online,PayPal,Afternoon,15.810260602861632
Client_7915,,35523.68960247245,312.5394089455017,1.4190836233661472,-1.3873664289955778,Dordogne,Beaupouyet,44.998,0.273,542.0,81.0,False,Online,Bank Transfer,Afternoon,8.522797942831582
Client_26041,78.0,45307.45791259164,357.1798284900441,3.842900572167935,-2.341472133446504,Pyrénées-Orientales,Saint-André,42.552,2.972,3400.0,,False,Online,Credit Card,Morning,7.937981444199762
Client_34922,20.0,29039.067574044064,237.446699055019,,2.285560611127147,Guyane,Macouria,5.014,-52.474,18847.0,11.0,False,Mobile App,Credit Card,Evening,13.924668362563237
Client_25976,27.0,37673.19928065486,142.68885033070728,,0.2520016327666479,Pyrénées-Orientales,,42.55,2.744,317.0,325.0,False,Mobile App,PayPal,,
Client_7530,35.0,,957.810964758984,2.8895574814930747,4.694968952515639,Côtes-d'Armor,Saint-Barnabé,48.137,-2.703,1214.0,126.0,False,Online,Credit Card,Evening,13.277013170471871
Client_11223,58.0,1158.7647398496265,1162.6347733932787,,-2.73928007159469,Gard,,43.911,4.55,1794.0,43.0,False,Online,Bank Transfer,Morning,6.159451916516961
Client_31583,18.0,31098.792670299914,119.80502076794856,1.3413722402748842,5.5393006742416855,Somme,Offoy,49.762,,203.0,65.0,False,In-store,Bank Transfer,Evening,11.112367968691869
Client_26013,23.0,42985.36600035572,1705.2557775031132,2.034095157643017,3.1277136556140626,Pyrénées-Orientales,Pézilla-de-Conflent,42.738,2.482,38.0,,,In-store,PayPal,Evening,10.19895450391515
Client_15868,27.0,66132.03026613701,1318.4552603212037,0.6279823450022262,1.2483648623068313,Loire,Saint-Just-en-Bas,45.731,3.881,282.0,909.0,False,Mobile App,Bank Transfer,Morning,9.524237553349174
Client_30410,69.0,56438.499749123686,311.8437642187099,2.544003191235484,-2.8859955171688494,Seine-et-Marne,,48.76,3.046,2035.0,126.0,False,,Credit Card,Evening,12.369067746265127
Client_16241,21.0,39311.99038509874,615.7289721401434,1.9872624804631565,3.686744956597122,Loire-Atlantique,La Chapelle-sur-Erdre,,-1.551,20331.0,26.0,True,In-store,Bank Transfer,Morning,7.022291548214519
Client_29048,30.0,38744.000848158714,796.169894754558,1.3165824184188017,1.7319325178976486,Haute-Savoie,Chaumont,46.035,5.959,527.0,656.0,,In-store,PayPal,Afternoon,
Client_12062,28.0,34709.85301434261,426.1185183316582,0.7131662757910684,0.29139600805715593,Gers,Luppé-Violles,43.736,-0.138,135.0,129.0,True,Mobile App,Bank Transfer,Morning,11.34916326349488
,58.0,14025.388314923726,2932.458449604526,1.989451650154937,0.9057323885542411,Hautes-Alpes,Saint-Jacques-en-Valgodemard,44.773,6.032,125.0,1486.0,True,Online,Credit Card,,16.825090982055137
Client_14046,24.0,31561.16789846511,713.7548043040462,0.5631610057960226,-3.118614221322936,Isère,Auberives-en-Royans,45.063,5.301,368.0,240.0,False,,PayPal,Morning,1.8266326406907947
Client_7831,71.0,24285.87544088207,253.9888472179057,1.8396573973958597,0.6910963230855893,Creuse,Saint-Laurent,46.166,1.964,685.0,386.0,,Online,PayPal,Morning,15.89950362645489
Client_7231,44.0,12407.034707633731,116.41538731255389,2.6683501426068554,1.28336771089607,Côte-d'Or,Velars-sur-Ouche,47.319,4.907,1808.0,352.0,True,In-store,Credit Card,Morning,9.101669907293559
Client_14055,38.0,55694.01284667926,1168.8877304990415,,0.5402135663959724,Isère,Beaufin,44.789,5.96,20.0,1106.0,False,Mobile App,Credit Card,Afternoon,-1.3015200156102207
Client_34972,53.0,,373.1481467967776,6.739620355718755,-3.553484886647019,Mayotte,Kani-Kéli,-12.957,45.104,5507.0,114.0,False,Online,Credit Card,Afternoon,0.5253566662317013
Client_11783,58.0,43050.26251592976,436.39277554207627,1.21007226320461,-0.1326818989137567,Haute-Garonne,Saman,43.236,0.72,138.0,341.0,True,Mobile App,Credit Card,Morning,5.979908315428758
Client_34861,31.0,5324.083008482699,429.21214419763305,,2.405765066146243,Guadeloupe,La Désirade,16.304,-61.076,1391.0,106.0,False,,PayPal,Evening,12.036393085334812
Client_1936,68.0,47699.15509042712,541.3959647208991,2.7680662056068535,3.630228522198829,Alpes-Maritimes,Grasse,43.658,6.925,,356.0,True,Mobile App,,Evening,12.256406747740366
Client_11941,44.0,,301.1944561578447,3.0672224465539157,3.0098475528181328,Gers,Cazaubon,,-0.072,1662.0,132.0,,In-store,Credit Card,Evening,14.801611371682606
Client_8982,51.0,-3172.4930179487856,,0.438650525866942,2.593362329820189,Drôme,Autichamp,44.682,4.966,143.0,,True,Online,Bank Transfer,Afternoon,8.998291482904525
Client_29201,21.0,62813.880983428586,1207.2241709074651,,3.656711032088479,Haute-Savoie,Saint-Gingolph,46.394,6.802,,785.0,False,In-store,Bank Transfer,Afternoon,6.955174269113103
Client_16803,47.0,1703.2534513505852,787.5525097414961,,,Lot,Catus,44.557,1.337,917.0,237.0,True,Online,,,16.592454928305422
Client_32337,26.0,8853.727371447436,532.9337134006208,0.7869533863693032,2.350720395682781,Var,La Celle,,6.041,1592.0,373.0,True,In-store,PayPal,Morning,10.078284989547853
Client_32571,38.0,62722.582030091085,804.7379786373659,2.8845312598309474,4.970785271418345,Vaucluse,Saint-Roman-de-Malegarde,44.271,4.965,336.0,200.0,True,In-store,PayPal,Afternoon,17.04489240033913
Client_4158,24.0,23475.960921290658,958.8992380708082,0.399859903747871,0.5692297625407252,Aveyron,Najac,44.22,1.978,699.0,354.0,False,Online,PayPal,Afternoon,-1.8120315446515622
Client_34863,28.0,49904.71117563708,352.4313794988231,4.1665731456798065,1.528690103712924,Guadeloupe,Grand-Bourg,15.883,-61.316,4741.0,70.0,True,In-store,PayPal,Evening,1.5741831145411513
Client_23415,39.0,10271.960383706697,1184.4381600290913,1.3814278577690253,3.8402768280253587,Orne,Sainte-Gauburge-Sainte-Colombe,48.716,0.431,1017.0,270.0,True,Online,PayPal,Afternoon,18.654487442422262
,52.0,23147.863346243492,755.6903652419794,1.788148225959902,0.9970803931496577,Puy-de-Dôme,Miremont,45.899,2.715,291.0,608.0,True,Mobile App,PayPal,Afternoon,3.9527028332434453
Client_2052,40.0,49260.281191906804,524.2487957801413,2.3868316926382183,2.5124324582452653,Ardèche,Banne,44.364,4.156,649.0,259.0,True,In-store,PayPal,Evening,7.342527081366611
Client_4131,,23126.598981342548,571.3860682533319,0.8602013540216018,1.1388833091753046,Aveyron,,44.377,1.923,969.0,365.0,True,Mobile App,PayPal,Evening,4.4136103689510815
Client_14568,35.0,29643.72045927697,33.09133604667335,1.2418329737504445,-0.9847951113180353,Jura,Aumont,46.91,5.633,458.0,251.0,True,Mobile App,PayPal,Morning,7.098196737855389
Client_25702,45.0,22077.64096603743,2319.7946668291092,3.675252112846671,3.5935119010491134,Hautes-Pyrénées,Marsas,43.052,0.226,66.0,622.0,True,Online,Credit Card,Morning,13.369219788482514
,30.0,14741.355101869347,,0.03149807066678905,1.471643050027617,Ain,Sonthonnax-la-Montagne,46.231,5.524,292.0,638.0,False,Online,Bank Transfer,Evening,8.320494151840904
Client_25997,35.0,13424.420512798151,492.262525019658,2.43163360066929,-1.3067279926898907,Pyrénées-Orientales,Néfiach,42.694,2.666,1343.0,149.0,True,Online,Credit Card,Afternoon,7.58056160405839
Client_11972,31.0,,,0.9588013587734731,6.388453349806335,Gers,Estang,43.866,-0.108,666.0,121.0,False,Mobile App,Bank Transfer,Afternoon,13.520221846806425
Client_34958,74.0,57393.214207052064,1520.795382516407,6.693217269936635,-4.21550878563332,,Sainte-Rose,-21.128,55.793,6343.0,1033.0,False,,PayPal,Afternoon,16.13513711246476
Client_11276,37.0,36516.36563634846,857.5623367436307,0.9727147633100179,-0.10673511344908149,Haute-Garonne,Arguenos,42.971,0.724,87.0,991.0,True,Online,Bank Transfer,Morning,1.54197897161988
Client_30771,20.0,26592.191795536568,596.873751462265,0.4240560088304776,0.6490009178134188,Deux-Sèvres,Amuré,46.263,-0.632,434.0,17.0,,In-store,PayPal,Morning,3.5622112627071125
Client_12532,57.0,28784.01066325336,194.92293156767633,1.3525753916446621,1.59781495774117,Gironde,Lanton,44.702,-1.036,7276.0,35.0,True,Mobile App,PayPal,Evening,14.953038886681387
Client_10638,51.0,35730.822549145,,2.027816846637041,-0.004559587677264165,Corse-du-Sud,Renno,42.209,8.826,62.0,955.0,True,Mobile App,Credit Card,Afternoon,8.343035922704205
Client_12993,26.0,29776.676664176048,255.25054344770774,3.001279402930603,1.2388420751355538,Hérault,Margon,43.487,3.307,736.0,94.0,,Mobile App,Credit Card,,13.15832192607544
Client_25679,34.0,47141.394712144,641.1885908844889,2.6848087128008626,3.3409373741882975,Hautes-Pyrénées,Lombrès,43.057,0.509,,496.0,False,Online,PayPal,Afternoon,14.611966196470956
Client_29043,64.0,48593.61522956696,1875.395816608489,1.6004340695959098,0.1991041000693461,Haute-Savoie,La Chapelle-Saint-Maurice,45.779,6.15,115.0,1121.0,True,Online,Bank Transfer,Evening,2.2915556394059733
Client_7952,69.0,27237.345058067513,67.59581811044903,1.0364646500231074,-2.7653142591185462,Dordogne,Calès,44.856,0.812,376.0,73.0,False,Online,PayPal,Afternoon,7.808932363101495
,74.0,15476.413544597552,74.45576752677744,0.7951167125559616,1.8205162034609303,Loire-Atlantique,La Turballe,47.346,-2.508,4864.0,20.0,True,Online,,Evening,17.049303638379406
Client_16165,71.0,16023.727915730733,2024.564487145992,2.0141720736093194,-1.5741454064918026,Haute-Loire,Saint-Pierre-du-Champ,45.248,3.9,544.0,883.0,False,Online,PayPal,Afternoon,12.949551881301527
Client_31816,34.0,37550.730321729156,267.16745069102524,2.834354543542255,3.3473477435830175,Tarn,Beauvais-sur-Tescou,43.91,1.571,372.0,169.0,True,Mobile App,Credit Card,Afternoon,16.95911268464425
Client_25512,,33945.636813489116,130.50188094972594,2.936740413150585,5.231062389783606,Hautes-Pyrénées,Bourg-de-Bigorre,43.09,0.259,196.0,415.0,True,Mobile App,Credit Card,Morning,10.209913630571858
Client_34946,26.0,26392.399078575152,447.964284356212,10.979343496032026,0.3843145647946844,La Réunion,Le Port,-20.935,,33336.0,34.0,False,In-store,Credit Card,Afternoon,6.215412302997951
Client_8259,76.0,31033.925222622038,415.34719490242776,3.0682243843218355,0.8214863830385661,Dordogne,Saint-Laurent-la-Vallée,44.749,,,234.0,True,Mobile App,Credit Card,Evening,19.100266437070513
Client_8547,50.0,24253.245335678017,885.4514671158531,1.6616572642223006,-1.1559182306235911,Doubs,Cubrial,47.495,6.407,149.0,295.0,False,Mobile App,PayPal,Evening,15.32901300981801
Client_11441,56.0,27146.27998601337,459.43674960262086,2.8723878470637567,-1.9771691405418137,Haute-Garonne,Le Fauga,43.396,,2262.0,192.0,True,In-store,Credit Card,Afternoon,10.986646946845811
Client_10655,18.0,34525.4391069571,149.75063457762076,0.7921146789358221,6.611056963740776,Corse-du-Sud,San-Gavino-di-Carbini,41.721,9.148,1120.0,471.0,False,In-store,PayPal,Afternoon,10.629264934239313
Client_34606,25.0,51237.907961488105,726.76712026155,1.297715128772797,5.036941979331648,Seine-Saint-Denis,Pantin,48.897,2.401,60800.0,53.0,True,,Bank Transfer,Morning,20.830534942535913
Client_11383,64.0,15889.669697143047,437.30579155986516,1.079077738757652,-1.5542030771386663,Haute-Garonne,,43.332,,101.0,279.0,False,Online,PayPal,Morning,10.05601406838554
Client_25499,78.0,3087.457259834704,2140.25317911814,2.0042567270534004,-0.538573421660451,Hautes-Pyrénées,Beyrède-Jumet-Camous,42.957,0.376,227.0,,False,Mobile App,PayPal,Morning,1.8417976834927856
Client_17379,28.0,27161.427532074867,1318.0278692492873,3.280996661846513,0.4374495098425708,Lozère,Altier,,3.859,217.0,1082.0,False,In-store,Credit Card,Morning,2.5741396752241874
Client_11986,60.0,,449.05638481128506,1.4524096169842224,1.3974331237293427,Gers,Gavarret-sur-Aulouste,43.77,0.652,139.0,139.0,False,Mobile App,Bank Transfer,Afternoon,15.118249104011767
Client_34977,46.0,31980.10654218488,118.06906063846779,6.711285563063813,-2.1888048910388074,Mayotte,Ouangani,-12.849,45.139,10203.0,175.0,False,,PayPal,Evening,4.147260371630123
Client_11697,,42861.144372255345,120.8934677164562,3.8393023061952154,-0.8064542259815282,Haute-Garonne,Puydaniel,43.337,1.432,564.0,241.0,False,Mobile App,Credit Card,Evening,18.011773687492095
Client_28774,30.0,24389.28710948182,1229.3091323341791,1.8679999898950785,-1.7320081181621485,Savoie,Champagneux,,5.674,681.0,276.0,,Mobile App,,Afternoon,2.190158875438719
Client_17062,38.0,52704.421582295516,82.81154726158394,0.781857542651423,3.00847645363147,Lot-et-Garonne,,44.388,0.63,604.0,108.0,False,Online,Bank Transfer,Morning,13.48442663239705
Client_4349,24.0,39011.802881574156,66.17911595733429,1.888587149597728,3.7292572319570083,Bouches-du-Rhône,Saint-Pierre-de-Mézoargues,43.859,4.651,223.0,12.0,True,,Credit Card,Afternoon,13.763243845647708
Client_34912,20.0,70102.0355214075,121.18433902634126,4.493022517264245,5.152007255993372,Martinique,Schœlcher,14.616,-61.101,19341.0,262.0,True,In-store,PayPal,Afternoon,13.185305685042099
Client_12932,52.0,,890.8431679309401,1.5595359744122834,-2.13965275413827,Hérault,Cournonterral,43.556,,6654.0,104.0,True,In-store,PayPal,Morning,15.66063627766427
Client_12899,,20537.252826083386,200.78985162634376,2.3588542781726405,-1.7420666747503377,Hérault,Castanet-le-Haut,,2.973,225.0,792.0,False,In-store,,Afternoon,8.231654679655392
,29.0,57155.148912102224,2559.513676146039,1.678062159028167,1.1098638189782541,Haute-Garonne,Caubous,42.851,0.523,4.0,1563.0,True,In-store,Credit Card,Morning,11.15997165551784
Client_34932,42.0,29291.286109953882,576.403257746013,5.343870996040201,-2.230541722984629,Guyane,,3.623,-53.21,317.0,149.0,False,Mobile App,Bank Transfer,Evening,-0.9303880063268544
Client_14144,47.0,29030.169606463074,1793.3325417483445,1.6241437195649624,,Isère,Corps,,5.947,426.0,994.0,False,Online,Bank Transfer,Evening,9.519658520394808
Client_16171,69.0,23136.490361289216,1245.8586541502154,2.360013862370327,-1.534692505102218,Haute-Loire,Saint-Romain-Lachalm,45.266,4.335,1109.0,899.0,True,Mobile App,Credit Card,Afternoon,4.429893547207337
Client_25455,66.0,22919.295334414623,373.85171430166827,1.686284260597181,-0.7797296052567892,Hautes-Pyrénées,Aurensan,43.304,0.086,776.0,259.0,True,Online,Bank Transfer,Evening,
Client_27423,31.0,43166.20838369653,281.05599379679705,2.2426419086872365,-0.08024788601764621,Haute-Saône,Cordonnet,47.417,5.972,143.0,325.0,,Online,Credit Card,Evening,5.869851664273333
Client_34975,76.0,43780.788113886505,644.6986781588216,8.47860022424155,0.38520317198626675,Mayotte,Mtsamboro,-12.697,45.069,,146.0,False,Online,Credit Card,Afternoon,17.252354660851775
Client_4331,29.0,17212.631297288848,804.7426705250678,2.6463213471799154,1.289433014623562,,Gignac-la-Nerthe,43.393,5.236,10083.0,53.0,False,In-store,Credit Card,Morning,8.866697257200965
Client_11022,69.0,27500.76698169643,708.8363921504872,2.25204800287212,,Gard,Fons-sur-Lussan,44.185,4.33,233.0,311.0,False,,Credit Card,Morning,6.972849464403806
Client_12781,,23074.325946902016,39.56308985635936,2.792364828162066,1.5577363866480178,Gironde,Saint-Vivien-de-Médoc,45.431,-1.036,1796.0,4.0,True,Mobile App,Credit Card,Evening,22.11686277678912
Client_16045,35.0,25521.652802961828,1890.3056376801553,1.2131485191395566,1.8889186628365993,Haute-Loire,Fay-sur-Lignon,44.985,4.227,354.0,1195.0,False,Mobile App,Bank Transfer,,13.324111862353682
Client_11623,71.0,10361.514080887959,,1.4138004992939361,-1.476977611215072,Haute-Garonne,Montclar-de-Comminges,43.177,,72.0,,False,Mobile App,Credit Card,Evening,17.094007730125064
Client_25183,40.0,62844.246723791046,1682.229257580403,2.219172289555653,,Pyrénées-Atlantiques,Lecumberry,43.135,-1.143,173.0,867.0,True,Online,PayPal,Evening,1.835940596240345
Client_6568,42.0,30564.124345566037,876.7766530807788,2.2886605495057646,0.45522401898080034,Corrèze,Treignac,45.537,1.795,1263.0,551.0,False,Mobile App,Credit Card,Evening,7.394819614902474
Client_5897,20.0,30364.187059311575,635.9741293090627,1.5391556073093071,4.445671650489931,Charente-Maritime,Saint-Laurent-de-la-Prée,45.98,-1.041,2271.0,5.0,True,In-store,Credit Card,Afternoon,12.892023741758413
,49.0,39520.50862627444,414.10711807943704,0.9989026038952081,3.9490042356006803,Lot,,44.554,1.771,193.0,270.0,True,Mobile App,Bank Transfer,Afternoon,15.408585389852716
Client_20641,33.0,6695.8316314560325,313.5310761817913,,1.0723560119541586,Morbihan,Missiriac,47.836,-2.351,1180.0,,False,Mobile App,Bank Transfer,Morning,2.460776363683368
Client_29170,69.0,16570.317387358096,378.00668204478325,0.7224664142112724,-4.808170216202566,Haute-Savoie,Neuvecelle,46.395,6.612,3192.0,545.0,False,Online,Credit Card,Evening,3.2856733341467876
Client_11544,55.0,15521.8755801305,364.05121661164844,3.3473277923920626,-0.5656168787581688,Haute-Garonne,Lavelanet-de-Comminges,43.255,1.119,651.0,243.0,False,,Credit Card,Afternoon,13.315022598803338
Client_34936,24.0,42323.59150586519,,4.396474567036178,1.3461178885772047,,Saint-Élie,4.825,-53.288,241.0,111.0,False,In-store,PayPal,Evening,15.80447290754007
Client_3001,19.0,25926.359067642174,578.0223402187202,4.758417104629618,5.415595870711589,Ariège,Monesple,,1.465,27.0,407.0,False,Mobile App,Credit Card,Afternoon,0.5442376011526324
Client_34908,67.0,37511.93653960649,217.6195508013402,7.3486381440864825,1.2621388826041429,Martinique,Saint-Pierre,14.743,-61.175,4088.0,341.0,True,Online,PayPal,,16.34330441315113
Client_34869,39.0,30526.503867544532,623.8707491574297,,1.8599039274064535,Guadeloupe,Petit-Bourg,16.192,-61.59,24272.0,288.0,False,Online,Bank Transfer,Morning,16.222521920212717
,63.0,24926.449922168333,382.2632580091756,2.6343382857042874,,Deux-Sèvres,Melle,,-0.143,5904.0,134.0,True,Online,Credit Card,Evening,19.582107355176582
Client_1733,34.0,25586.310821661926,1767.6347557244599,,2.6148870713692802,Hautes-Alpes,,44.355,5.656,,,True,Mobile App,,Afternoon,9.629221700072476
Client_7370,19.0,33498.66300768248,245.81583479705748,,1.885725054036815,Côtes-d'Armor,,48.511,-2.336,447.0,62.0,False,Mobile App,Credit Card,Afternoon,0.6939807866316166
Client_16748,43.0,-8842.21022420851,174.18706845429534,,3.161089085373815,Lot,Anglars-Juillac,44.49,1.2,331.0,113.0,False,Online,Credit Card,Morning,11.44770556606372
Client_4397,48.0,,308.8527056227936,2.114018892125555,2.076783690643501,Bouches-du-Rhône,Le Tholonet,43.522,5.512,2355.0,230.0,True,In-store,PayPal,Morning,12.041141112662016
Client_1608,24.0,52448.18229565724,1059.4633637992563,1.763290809322478,4.7748431068681905,Alpes-de-Haute-Provence,Montjustin,43.849,,59.0,523.0,True,In-store,Credit Card,Evening,5.676289680403075
Client_1729,67.0,6037.890292881399,177.8965889692272,1.784661079227372,0.3920927751572858,Hautes-Alpes,Chabestan,44.478,5.783,171.0,799.0,True,Mobile App,PayPal,,14.73631285861319
Client_3376,62.0,,897.587869269738,0.4549286882799296,-2.85166080454638,Aube,Meurville,48.203,4.624,155.0,254.0,True,,PayPal,Afternoon,2.2736528169702606
Client_6653,66.0,20783.610799387552,567.3279562499752,1.193774612296119,-1.91324644935023,Côte-d'Or,Bessey-lès-Cîteaux,,5.159,687.0,196.0,False,Mobile App,PayPal,,
Client_15677,24.0,33748.21131663335,1721.6879586215023,1.0209030924875966,3.5370200651461676,Loire,Chandon,46.15,,1458.0,357.0,False,Mobile App,PayPal,Morning,12.894596959361186
Client_24554,71.0,18923.811799860036,1201.686256334685,1.9716826072943558,-1.4935888976197251,Puy-de-Dôme,Fayet-Ronaye,45.426,3.536,107.0,1009.0,True,Online,PayPal,Afternoon,7.305710996020531
Client_34913,33.0,24744.40833716053,1021.3534024273418,3.882780375660868,-2.7794383202915807,Martinique,La Trinité,14.739,,11747.0,70.0,False,Mobile App,PayPal,Morning,7.779658040776663
Client_14536,24.0,26351.96704695919,654.0707571699386,,4.2727181326175705,Isère,,45.485,5.476,1535.0,553.0,False,In-store,PayPal,,9.322993080118907
Client_16618,,48193.44498898812,47.53837762209855,0.44561978466130936,3.3239030931204967,Loiret,Montliard,48.019,2.398,237.0,131.0,False,In-store,PayPal,Evening,13.160647698946494
Client_15918,19.0,10709.298271432566,1479.0701791993308,3.005668533305345,1.421640083281234,Loire,Sorbiers,45.491,4.45,8042.0,591.0,,In-store,Credit Card,,16.07095243776092
Client_11533,23.0,36549.0528132448,85.87943375428154,1.223919407997756,3.1828331976931135,Haute-Garonne,,43.738,1.023,160.0,191.0,False,Online,Bank Transfer,Evening,9.94614672576729
Client_11117,66.0,40474.75571327945,892.6730958018718,1.3611105656544664,2.378399820130825,,Redessan,43.832,4.496,,63.0,True,,,Morning,
Client_34887,73.0,39561.02459447689,203.0070725737171,1.4079917157451667,,Martinique,Le Carbet,14.712,-61.183,3517.0,160.0,True,Online,Bank Transfer,Afternoon,14.474175177853043
