client_id,age,gender,region,article_type,purchase_amount,discount_received,time_of_purchase,payment_method,delivery_option,loyalty_score
2251,32.0,F,North,Toys,44.18,False,20.0,PayPal,Standard,32.09
2252,76.0,F,East,Electronics,138.31,True,18.0,Credit Card,Express,154.16
2253,70.0,F,West,Clothing,86.5,True,16.0,Credit Card,Standard,145.75
2254,51.0,M,West,Electronics,91.43,False,9.0,Debit Card,Express,94.46
2255,28.0,M,North,Electronics,76.26,False,9.0,Credit Card,Same Day,83.13
2256,32.0,M,East,Electronics,61.69,False,14.0,Credit Card,Standard,80.84
2257,46.0,M,Central,Electronics,104.88,True,19.0,Debit Card,Standard,124.94
2258,39.0,F,West,Electronics,0.9299999999999997,False,2.0,Cash,Pickup,74.22
2259,46.0,F,West,Electronics,60.09,False,7.0,Debit Card,Express,72.54
2260,48.0,M,South,Electronics,,False,13.0,Debit Card,Same Day,86.02
2261,35.0,F,West,Electronics,86.73,False,20.0,Credit Card,Pickup,67.11
2262,34.0,F,South,Clothing,54.39,False,4.0,Credit Card,Standard,79.7
2263,24.0,M,North,Toys,61.09,True,6.0,Debit Card,Express,55.55
2264,49.0,M,South,Home Decor,81.69,False,22.0,Cash,Standard,87.1
2265,62.0,F,East,Clothing,47.25,False,0.0,PayPal,Standard,111.12
2266,58.0,F,North,Clothing,49.41,True,4.0,Debit Card,Pickup,127.2
2267,62.0,M,West,Electronics,65.46000000000001,False,18.0,Credit Card,Standard,105.23
2268,34.0,M,West,Electronics,133.68,False,17.0,Debit Card,Express,79.34
2269,37.0,F,South,Clothing,38.03,False,12.0,Credit Card,Standard,75.27
2270,57.0,F,Central,Clothing,53.2,True,19.0,Debit Card,Standard,112.85
2271,38.0,F,South,Electronics,62.17,False,1.0,Debit Card,,88.59
2272,64.0,M,West,Electronics,127.59,False,8.0,PayPal,Express,128.8
2273,71.0,F,East,Clothing,41.03,False,3.0,Cash,Same Day,134.26
2274,59.0,M,South,Electronics,58.37,True,12.0,Debit Card,Standard,132.94
2275,20.0,M,West,Electronics,51.4,False,0.0,Debit Card,Standard,60.7
2276,18.0,F,West,Toys,73.81,False,5.0,PayPal,Standard,59.41
2277,41.0,M,Central,Electronics,79.1,True,12.0,Credit Card,Same Day,120.8
2278,34.0,M,West,Electronics,108.45,True,15.0,Credit Card,Standard,111.72
2279,46.0,F,North,Electronics,185.73000000000002,True,21.0,Credit Card,Express,125.36
2280,22.0,M,East,Electronics,97.87,True,7.0,Credit Card,Express,81.44
2281,24.0,F,North,Toys,93.05,True,13.0,PayPal,Express,71.53
2282,39.0,M,North,Toys,126.98,True,15.0,PayPal,Standard,117.24
2283,41.0,F,West,Clothing,124.48,False,22.0,Debit Card,Standard,93.49
2284,51.0,M,South,Electronics,181.07999999999998,False,21.0,Credit Card,Express,109.29
2285,25.0,F,East,Toys,70.55,False,10.0,Debit Card,Standard,66.53
2286,45.0,M,North,Toys,81.92,False,15.0,PayPal,Standard,82.21
2287,28.0,F,West,Toys,47.05,False,11.0,PayPal,Standard,58.52
2288,57.0,F,South,Clothing,53.69,False,14.0,Credit Card,Standard,108.09
2289,63.0,M,South,Electronics,58.4,True,18.0,Debit Card,Standard,122.95
2290,42.0,F,North,Home Decor,26.78,True,6.0,Debit Card,Standard,85.89
2291,29.0,F,North,Toys,128.4,True,15.0,Credit Card,Express,80.45
2292,43.0,M,South,Toys,104.24000000000001,False,20.0,Credit Card,Standard,
2293,24.0,F,South,Electronics,70.11,False,21.0,PayPal,Standard,45.05
2294,45.0,F,North,Toys,45.73,True,9.0,Bank Transfer,Standard,99.11
2295,33.0,F,East,Toys,68.22,False,12.0,Credit Card,Standard,75.36
2296,18.0,F,South,Toys,90.86,True,12.0,PayPal,Standard,87.93
2297,52.0,M,North,Clothing,95.44,True,22.0,Debit Card,Standard,112.72
2298,42.0,F,East,Electronics,67.18,False,3.0,Debit Card,Standard,96.09
2299,54.0,F,North,Electronics,128.24,False,3.0,Credit Card,Express,116.62
2300,34.0,F,North,Clothing,196.87,False,21.0,Credit Card,Express,95.94
2301,35.0,F,Central,Clothing,94.25,False,18.0,Credit Card,Standard,85.88
2302,46.0,M,South,Toys,43.05,False,19.0,Credit Card,Standard,64.02
2303,53.0,F,East,Clothing,69.23,False,0.0,PayPal,Pickup,110.87
2304,56.0,F,East,Clothing,41.03,False,7.0,Credit Card,Same Day,100.52
2305,63.0,M,West,Electronics,62.2,False,0.0,Debit Card,Express,94.85
2306,53.0,F,South,Clothing,31.62,False,12.0,Credit Card,Standard,92.06
2307,37.0,F,North,Toys,56.9,True,19.0,Credit Card,Pickup,79.7
2308,32.0,M,South,Toys,122.47,True,3.0,Bank Transfer,Express,
2309,26.0,F,South,Toys,190.31,False,23.0,Credit Card,Express,72.66
2310,42.0,F,North,Clothing,48.08,False,11.0,Credit Card,Standard,86.54
2311,32.0,M,North,Toys,132.6,False,21.0,Credit Card,Standard,76.3
2312,49.0,F,West,Clothing,113.53999999999999,False,16.0,Credit Card,Express,88.02
2313,34.0,M,South,Electronics,106.0,False,19.0,Bank Transfer,Standard,90.5
2314,65.0,F,East,Home Decor,56.5,False,7.0,Debit Card,Standard,109.5
2315,68.0,M,South,Electronics,27.61,False,13.0,Credit Card,Standard,108.81
2316,49.0,M,South,Toys,37.22,False,6.0,Credit Card,Standard,79.86
2317,18.0,F,South,Toys,48.8,True,11.0,PayPal,Standard,66.9
2318,45.0,M,North,Electronics,45.21,True,4.0,Debit Card,Standard,108.86
2319,47.0,F,East,Electronics,96.82,False,21.0,PayPal,Standard,87.16
2320,32.0,M,South,Toys,113.28999999999999,True,7.0,PayPal,Express,91.64
2321,43.0,F,West,,62.09,True,18.0,PayPal,Pickup,89.8
2322,55.0,F,North,Home Decor,44.91,False,11.0,Debit Card,Same Day,91.2
2323,30.0,M,East,Toys,104.39,True,10.0,Debit Card,Express,84.7
2324,47.0,M,North,Toys,144.28,True,23.0,Debit Card,Express,95.89
2325,42.0,F,South,Home Decor,52.54,True,9.0,Credit Card,Standard,98.77
2326,27.0,F,Central,Toys,114.32,False,21.0,Debit Card,Pickup,60.91
2327,37.0,F,Central,Toys,,True,14.0,Cash,Express,93.89
2328,41.0,M,South,Home Decor,76.0,False,13.0,Debit Card,Standard,89.25
2329,53.0,F,Central,Home Decor,26.35,True,9.0,Credit Card,Standard,99.42
2330,49.0,F,South,Electronics,109.82,True,2.0,PayPal,Express,121.16
2331,35.0,F,East,Clothing,73.38,False,9.0,PayPal,Standard,90.44
2332,54.0,F,Central,Clothing,100.63,True,12.0,Debit Card,Express,122.81
2333,42.0,M,South,Toys,43.59,False,5.0,Debit Card,Same Day,74.3
2334,39.0,F,,Toys,72.72,False,6.0,PayPal,Express,60.11
2335,27.0,F,Central,Toys,91.84,True,10.0,Debit Card,Express,74.67
2336,35.0,F,South,Toys,113.75999999999999,False,7.0,PayPal,Express,75.63
2337,31.0,M,North,Electronics,82.11,True,16.0,Credit Card,Same Day,94.81
2338,40.0,M,,Electronics,102.05,True,8.0,PayPal,Express,106.03
2339,18.0,F,South,Toys,42.77,False,6.0,PayPal,Same Day,43.89
2340,24.0,F,East,Toys,52.26,False,9.0,Bank Transfer,Pickup,56.13
2341,38.0,F,North,Toys,59.88,True,13.0,Credit Card,Standard,97.44
2342,33.0,F,North,Clothing,29.78,True,10.0,Debit Card,Same Day,86.14
2343,56.0,F,North,Electronics,69.12,True,16.0,PayPal,Standard,119.56
2344,52.0,M,East,Electronics,112.36,False,13.0,Credit Card,Express,106.18
2345,51.0,F,South,Clothing,57.46,False,4.0,Credit Card,Express,77.48
2346,55.0,M,South,Electronics,95.3,False,4.0,PayPal,Same Day,126.4
2347,39.0,M,South,Electronics,69.17,False,17.0,PayPal,Standard,78.34
2348,60.0,M,West,Electronics,65.06,False,6.0,Bank Transfer,Express,92.53
2349,57.0,F,Central,Clothing,75.37,False,16.0,PayPal,Same Day,103.94
2350,52.0,M,Central,Electronics,29.47,False,3.0,,Same Day,89.73
2351,25.0,M,South,Electronics,45.62,False,6.0,Debit Card,Standard,64.06
2352,32.0,M,South,Electronics,111.56,False,8.0,Debit Card,Express,80.78
2353,36.0,M,North,Clothing,54.12,False,9.0,Credit Card,Standard,82.06
2354,28.0,M,North,Clothing,93.74000000000001,True,19.0,PayPal,Pickup,96.87
2355,41.0,M,South,Home Decor,107.25,True,20.0,Debit Card,Standard,94.88
2356,18.0,M,North,Toys,38.07,False,5.0,Credit Card,Standard,41.53
2357,22.0,M,Central,Clothing,124.65,False,17.0,Debit Card,Express,59.83
2358,47.0,F,East,Home Decor,78.59,False,23.0,Credit Card,Standard,68.05
2359,55.0,M,South,Home Decor,162.56,False,23.0,Credit Card,Express,95.03
2360,35.0,M,South,Electronics,55.9,True,14.0,Debit Card,Standard,101.7
2361,52.0,M,East,Home Decor,45.78,False,7.0,Debit Card,Standard,87.89
2362,57.0,F,West,Clothing,14.01,False,3.0,Credit Card,Standard,88.25
2363,39.0,M,South,Electronics,14.27,False,10.0,Credit Card,Pickup,65.88
2364,38.0,M,South,Electronics,107.46000000000001,True,10.0,Debit Card,Express,106.23
2365,43.0,F,Central,Toys,111.22999999999999,True,21.0,Credit Card,,99.36
2366,60.0,M,East,Electronics,67.38,False,12.0,Debit Card,Standard,118.69
2367,62.0,M,West,Electronics,100.33,False,16.0,PayPal,Standard,122.66
2368,43.0,F,East,Clothing,68.46,False,10.0,Debit Card,Same Day,97.98
2369,18.0,M,North,Electronics,12.05,False,12.0,PayPal,Pickup,38.52
2370,18.0,F,South,Toys,153.99,False,16.0,Debit Card,Express,59.49
2371,26.0,M,South,Electronics,67.21000000000001,True,19.0,Credit Card,Pickup,81.11
2372,28.0,M,North,,92.27000000000001,False,11.0,PayPal,Express,66.14
2373,18.0,F,Central,Clothing,18.61,False,16.0,Cash,Standard,41.8
2374,18.0,F,West,Toys,47.39,True,15.0,Cash,Pickup,66.19
2375,68.0,M,East,Electronics,94.83,True,4.0,Cash,Express,152.41
2376,36.0,F,North,Electronics,57.55,False,0.0,Debit Card,Same Day,83.78
2377,19.0,M,East,Electronics,27.55,True,5.0,Credit Card,Standard,67.53
2378,36.0,F,East,Electronics,60.24,False,13.0,Debit Card,Standard,85.12
2379,29.0,F,South,Toys,81.73,False,8.0,Credit Card,Express,52.12
2380,42.0,F,East,Clothing,16.19,False,8.0,Credit Card,Standard,70.59
2381,43.0,M,East,Clothing,63.3,False,4.0,Credit Card,Standard,95.4
2382,46.0,F,West,Home Decor,127.65,True,21.0,PayPal,Standard,111.32
2383,62.0,F,West,Clothing,4.63,False,2.0,PayPal,Standard,89.81
2384,40.0,M,West,Electronics,90.75999999999999,True,17.0,Credit Card,Same Day,110.38
2385,40.0,F,South,Toys,95.01,False,18.0,Debit Card,Pickup,82.5
2386,63.0,M,West,Home Decor,69.78999999999999,False,18.0,Credit Card,Pickup,98.64
2387,35.0,M,South,Toys,61.55,False,7.0,Credit Card,Standard,74.53
2388,40.0,F,East,Toys,102.91,False,5.0,PayPal,Express,76.45
2389,36.0,M,South,Electronics,194.4,True,22.0,PayPal,Express,117.2
2390,30.0,M,East,Electronics,57.65,False,4.0,Debit Card,Express,51.33
2391,39.0,M,West,Electronics,58.07,False,6.0,Debit Card,Standard,87.78
2392,21.0,F,South,Clothing,61.54,False,0.0,PayPal,Standard,67.02
2393,59.0,F,East,Clothing,14.76,False,6.0,Bank Transfer,Standard,91.13
2394,37.0,M,South,Toys,61.370000000000005,False,15.0,Credit Card,Standard,61.94
2395,20.0,M,North,Toys,28.41,False,11.0,Debit Card,Standard,39.2
2396,36.0,M,East,Electronics,78.84,False,6.0,Credit Card,Same Day,94.42
2397,43.0,M,East,Home Decor,26.0,False,14.0,Credit Card,Same Day,66.75
2398,52.0,F,East,Electronics,94.94,False,19.0,Credit Card,Standard,107.47
2399,35.0,M,South,Toys,144.84,True,20.0,Credit Card,Standard,106.17
2400,52.0,M,East,Electronics,63.13,True,6.0,Bank Transfer,Standard,126.56
2401,48.0,F,North,Clothing,41.79,False,11.0,Credit Card,Same Day,90.89
2402,48.0,F,South,Electronics,67.55,True,2.0,Debit Card,Standard,123.78
2403,26.0,M,Central,Electronics,43.42,True,2.0,Debit Card,Standard,84.21
2404,36.0,F,Central,Clothing,165.17000000000002,False,21.0,Debit Card,Standard,107.59
2405,29.0,F,North,Toys,45.46,False,9.0,Debit Card,Standard,58.98
2406,39.0,F,Central,Toys,132.74,True,23.0,Debit Card,Express,80.12
2407,46.0,F,,Clothing,22.299999999999997,False,14.0,Cash,Pickup,93.65
2408,24.0,F,West,Toys,114.06,True,1.0,Credit Card,Express,82.03
2409,52.0,M,North,Electronics,141.97,False,17.0,Credit Card,Express,105.98
2410,42.0,F,Central,Home Decor,87.05,False,21.0,Credit Card,Same Day,66.03
2411,32.0,M,North,Toys,,False,15.0,Cash,Standard,57.27
2412,62.0,M,South,Electronics,80.73,False,22.0,Credit Card,Same Day,97.86
2413,44.0,F,East,Clothing,116.57,False,11.0,Debit Card,Express,98.28
2414,46.0,F,West,Home Decor,90.84,False,16.0,Debit Card,Standard,87.92
2415,47.0,M,Central,Home Decor,73.18,False,1.0,PayPal,Standard,95.34
2416,21.0,M,South,Electronics,85.91,False,19.0,PayPal,Standard,64.2
2417,31.0,M,East,Toys,84.86,False,,PayPal,Same Day,66.18
2418,41.0,F,North,Clothing,19.19,True,12.0,Credit Card,Standard,90.84
2419,58.0,F,South,Clothing,66.86,True,2.0,Debit Card,Standard,135.93
2420,63.0,F,South,Clothing,100.56,False,17.0,Credit Card,Standard,124.03
2421,36.0,F,East,Toys,106.50999999999999,True,21.0,Debit Card,Pickup,88.25
2422,68.0,F,East,Clothing,0.0,False,12.0,Cash,Pickup,103.14
2423,29.0,F,South,Toys,138.5,False,20.0,Credit Card,Express,50.5
2424,27.0,M,West,Toys,62.59,False,11.0,Debit Card,Same Day,65.05
2425,20.0,F,East,Clothing,14.13,False,1.0,Debit Card,Same Day,42.06
2426,42.0,M,South,Home Decor,53.37,True,7.0,Credit Card,Standard,99.19
2427,24.0,M,South,Electronics,108.27000000000001,False,1.0,PayPal,Express,69.13
2428,,M,South,Toys,44.18,False,4.0,Credit Card,Standard,67.09
2429,23.0,F,West,Clothing,125.27,True,22.0,Debit Card,Express,66.38
2430,18.0,M,North,Electronics,130.28,False,14.0,Debit Card,Express,72.64
2431,39.0,F,West,Toys,60.05,True,10.0,Debit Card,Pickup,98.77
2432,52.0,M,South,Electronics,44.4,False,16.0,Cash,Pickup,97.2
2433,42.0,M,West,Electronics,115.29,True,9.0,Credit Card,Express,115.15
2434,23.0,M,South,Toys,146.82999999999998,False,20.0,Credit Card,Standard,72.16
2435,76.0,F,North,Clothing,26.1,True,3.0,PayPal,Standard,138.05
2436,39.0,M,South,Electronics,107.23,False,16.0,Debit Card,Standard,97.37
2437,40.0,F,South,Clothing,116.22,False,21.0,Debit Card,Standard,88.11
2438,59.0,F,North,Clothing,39.7,False,5.0,PayPal,Standard,103.6
2439,60.0,F,West,Clothing,128.72,True,22.0,Credit Card,Standard,139.36
2440,72.0,M,West,Electronics,50.01,True,0.0,Debit Card,Pickup,145.0
2441,30.0,M,North,Electronics,95.22999999999999,True,8.0,Credit Card,Express,90.11
2442,34.0,F,West,Toys,78.84,False,14.0,Debit Card,Standard,81.92
2443,18.0,M,South,Electronics,48.23,False,14.0,Bank Transfer,Standard,56.61
2444,39.0,F,Central,Clothing,55.17,True,10.0,Credit Card,Pickup,106.33
2445,28.0,F,West,Toys,33.26,False,5.0,PayPal,Standard,51.63
2446,49.0,F,West,Clothing,68.84,True,18.0,Credit Card,Standard,110.67
2447,29.0,F,South,Electronics,32.3,True,8.0,Credit Card,Standard,82.4
2448,18.0,M,East,Clothing,42.18,False,3.0,Credit Card,Standard,53.59
2449,43.0,M,West,Clothing,144.87,True,23.0,PayPal,Express,101.19
2450,40.0,F,West,Toys,121.97,False,15.0,Bank Transfer,Express,70.98
2451,21.0,M,Central,Clothing,24.63,False,2.0,Debit Card,Same Day,48.56
2452,28.0,F,North,Toys,83.06,False,9.0,Debit Card,Express,51.53
2453,42.0,F,West,Toys,103.8,True,15.0,PayPal,Express,84.4
2454,22.0,M,East,Clothing,158.94,False,23.0,Debit Card,Express,61.97
2455,46.0,M,North,Clothing,88.77000000000001,True,5.0,Credit Card,Express,106.88
2456,73.0,M,West,Electronics,64.09,False,3.0,Bank Transfer,Standard,133.3
2457,68.0,M,East,Home Decor,31.93,False,0.0,Credit Card,Standard,100.97
2458,25.0,M,West,Electronics,169.51,True,21.0,PayPal,Express,91.0
2459,18.0,F,West,Toys,149.37,True,22.0,Credit Card,Express,62.19
2460,,M,South,Toys,66.35,False,13.0,PayPal,Standard,76.92
2461,60.0,M,North,Electronics,23.56,False,14.0,Debit Card,Pickup,96.78
2462,28.0,M,East,Electronics,37.8,False,0.0,PayPal,Standard,63.9
2463,18.0,M,South,Electronics,152.12,False,15.0,Credit Card,Express,68.56
2464,37.0,M,South,Electronics,60.75,True,17.0,Debit Card,Standard,91.62
2465,67.0,M,South,Electronics,91.19,True,15.0,Debit Card,Standard,144.34
2466,23.0,F,South,Clothing,100.37,False,11.0,Credit Card,Express,63.93
2467,33.0,M,West,Toys,42.9,False,19.0,Cash,Standard,62.7
2468,41.0,M,East,Home Decor,56.79,True,7.0,,Standard,99.64
2469,50.0,F,West,Clothing,81.78999999999999,False,15.0,Credit Card,Standard,98.4
2470,48.0,M,West,Home Decor,59.81,True,2.0,Debit Card,Standard,109.91
2471,56.0,F,South,Clothing,104.41,False,21.0,Credit Card,Standard,102.2
2472,27.0,M,South,Clothing,98.61,False,23.0,Debit Card,Standard,63.05
2473,32.0,M,Central,Electronics,72.28,False,7.0,Debit Card,Standard,86.14
2474,21.0,M,South,Electronics,11.009999999999998,False,1.0,Cash,Standard,56.75
2475,23.0,M,Central,Toys,57.12,True,6.0,,Standard,77.31
2476,38.0,M,West,Toys,127.78,False,23.0,Debit Card,Same Day,
2477,36.0,F,South,Toys,192.4,False,23.0,PayPal,Express,86.2
2478,29.0,F,West,Clothing,63.8,False,5.0,Debit Card,Express,53.15
2479,26.0,F,West,Toys,45.51,False,13.0,PayPal,Standard,55.25
2480,31.0,F,East,Toys,107.31,True,13.0,PayPal,Express,87.41
2481,66.0,M,West,Home Decor,49.11,False,15.0,PayPal,Standard,92.06
2482,39.0,M,South,Toys,94.49000000000001,False,3.0,PayPal,Express,71.0
2483,80.0,F,South,Clothing,59.86,False,14.0,Credit Card,Standard,139.93
2484,45.0,F,South,Electronics,72.41,False,3.0,Cash,Express,92.45
2485,50.0,M,West,Electronics,63.4,False,11.0,Credit Card,Standard,104.2
2486,66.0,F,North,Clothing,50.79,True,11.0,PayPal,Standard,137.89
2487,56.0,M,North,Clothing,95.34,True,4.0,Debit Card,Standard,147.67
2488,22.0,F,North,Toys,102.03,False,20.0,PayPal,Standard,48.52
2489,18.0,F,West,Toys,43.72,False,3.0,PayPal,Standard,44.36
2490,47.0,M,North,Home Decor,81.97,False,16.0,Credit Card,Standard,84.73
2491,34.0,F,West,Toys,28.27,True,12.0,Credit Card,Standard,76.63
2492,32.0,F,West,Clothing,60.07,False,2.0,Credit Card,Standard,80.03
2493,24.0,M,West,Electronics,153.85,True,18.0,Debit Card,Express,96.92
2494,43.0,F,South,Home Decor,85.38,False,12.0,Debit Card,Express,71.44
2495,50.0,M,North,Electronics,84.47,True,15.0,Credit Card,Standard,119.73
2496,53.0,F,South,Clothing,129.36,False,20.0,Credit Card,Standard,110.93
2497,53.0,F,South,Electronics,128.6,True,9.0,Debit Card,Express,135.55
2498,45.0,F,West,Electronics,124.91,False,21.0,Debit Card,Same Day,98.7
2499,40.0,M,East,Electronics,95.85,True,3.0,Credit Card,Express,102.92
2500,53.0,F,South,Home Decor,23.58,False,7.0,,Standard,78.04
2501,43.0,M,,Electronics,53.519999999999996,False,17.0,Credit Card,Same Day,75.51
2502,36.0,F,East,Toys,6.530000000000001,False,10.0,Cash,Standard,63.27
2503,25.0,F,West,Toys,58.379999999999995,False,10.0,Cash,Express,50.44
2504,53.0,M,North,Home Decor,69.45,False,9.0,Debit Card,Standard,100.97
2505,42.0,F,West,Electronics,91.66,True,15.0,Debit Card,Same Day,113.33
2506,19.0,F,East,Toys,51.71,False,9.0,Credit Card,Standard,49.61
2507,26.0,M,Central,Electronics,140.36,True,17.0,PayPal,Express,92.68
2508,36.0,M,South,Electronics,51.57,False,5.0,PayPal,Standard,80.78
2509,52.0,F,West,Clothing,103.17,False,7.0,PayPal,Express,101.59
2510,53.0,M,,Electronics,7.770000000000003,True,12.0,Cash,Standard,115.14
2511,40.0,F,North,Clothing,54.26,False,6.0,Debit Card,Standard,87.13
2512,54.0,F,East,Home Decor,118.03,False,7.0,Debit Card,Express,101.52
2513,18.0,M,South,Electronics,0.0,False,8.0,Cash,Standard,47.28
2514,66.0,F,Central,Clothing,63.87,False,11.0,Debit Card,Standard,124.44
2515,45.0,,North,Clothing,147.01999999999998,True,20.0,Debit Card,Same Day,129.76
2516,73.0,F,West,Electronics,99.83,False,1.0,Debit Card,Express,126.16
2517,37.0,F,North,Toys,99.08,False,20.0,Credit Card,Standard,65.79
2518,46.0,F,East,Toys,60.33,False,9.0,Debit Card,Standard,87.66
2519,43.0,F,East,Electronics,56.43,True,4.0,PayPal,Standard,111.97
2520,48.0,M,East,Toys,126.7,False,18.0,Cash,Express,98.35
2521,41.0,M,South,Electronics,87.38,False,4.0,PayPal,Standard,104.94
2522,49.0,F,West,Home Decor,107.15,False,3.0,Debit Card,Express,89.83
2523,31.0,M,East,Electronics,18.94,True,9.0,Debit Card,Standard,78.22
2524,48.0,M,Central,Clothing,3.09,True,4.0,PayPal,Standard,91.55
2525,51.0,M,South,Electronics,104.94,False,8.0,Debit Card,Express,101.22
2526,74.0,M,West,Electronics,81.95,False,8.0,Credit Card,Standard,143.47
2527,18.0,M,West,Electronics,36.53,False,3.0,Credit Card,Standard,50.77
2528,36.0,F,Central,Toys,56.51,True,10.0,Credit Card,Standard,93.25
2529,60.0,,West,Clothing,103.22,False,10.0,Debit Card,Express,111.61
2530,18.0,F,South,Clothing,98.38,False,13.0,Debit Card,Express,56.69
2531,35.0,M,East,Electronics,53.11,False,10.0,,Standard,80.31
2532,,F,Central,Clothing,18.24,False,14.0,Credit Card,Pickup,89.12
2533,25.0,F,East,Toys,127.86,True,21.0,Credit Card,Same Day,85.18
2534,68.0,F,West,Clothing,78.02000000000001,False,18.0,PayPal,Express,94.01
2535,49.0,M,South,Electronics,101.11,False,4.0,Credit Card,Standard,121.81
2536,54.0,F,Central,Clothing,81.63,False,11.0,Debit Card,Standard,118.31
2537,51.0,M,West,Electronics,96.69,False,18.0,Debit Card,Same Day,107.09
2538,48.0,M,South,Toys,103.47,True,23.0,PayPal,Standard,101.73
2539,60.0,F,Central,Clothing,46.35,True,10.0,Debit Card,Same Day,128.18
2540,28.0,F,East,Clothing,83.15,False,2.0,Debit Card,Express,61.58
2541,24.0,M,West,Electronics,114.67,False,14.0,PayPal,Express,72.34
2542,69.0,M,South,Electronics,31.01,False,5.0,Credit Card,Standard,111.75
2543,43.0,F,North,Home Decor,96.14,True,7.0,PayPal,Standard,121.82
2544,26.0,M,South,Electronics,23.39,False,4.0,Credit Card,Standard,54.2
2545,56.0,F,West,Clothing,60.36,False,15.0,Debit Card,Pickup,95.18
2546,35.0,F,West,Toys,35.82,True,17.0,PayPal,Standard,66.66
2547,52.0,M,South,Electronics,94.32,False,4.0,Bank Transfer,Express,97.16
2548,31.0,M,Central,Clothing,83.97,False,10.0,Debit Card,Express,65.73
,37.0,F,West,Toys,166.94,False,23.0,Credit Card,Express,74.72
2550,29.0,M,North,Clothing,102.61,False,20.0,Cash,Standard,82.56
2551,50.0,M,East,Clothing,66.22,False,12.0,Debit Card,Standard,105.61
2552,44.0,M,West,Home Decor,78.36,False,16.0,Credit Card,Standard,79.18
2553,51.0,M,Central,Home Decor,64.68,False,9.0,Credit Card,Standard,96.09
,56.0,M,West,Electronics,91.53999999999999,False,20.0,Credit Card,Same Day,95.77
2555,18.0,F,North,Toys,119.32,False,16.0,Credit Card,Standard,67.16
2556,40.0,M,West,Electronics,125.86,False,12.0,Credit Card,Express,97.93
2557,55.0,M,North,Home Decor,44.72,True,6.0,Cash,Express,101.11
2558,39.0,M,North,Electronics,51.9,False,5.0,Credit Card,Standard,84.7
2559,33.0,M,South,Clothing,73.28,False,5.0,Credit Card,Standard,87.89
2560,59.0,M,South,Home Decor,87.4,False,20.0,Credit Card,Same Day,87.45
2561,43.0,M,West,Clothing,72.08,False,2.0,Debit Card,Standard,99.79
2562,26.0,M,North,Toys,145.89,False,22.0,Credit Card,Standard,75.44
2563,43.0,F,North,Electronics,101.69,True,23.0,Credit Card,Standard,104.59
2564,27.0,F,Central,Toys,41.75,False,11.0,PayPal,Express,29.62
,28.0,F,North,Electronics,58.28,False,1.0,Debit Card,Standard,74.14
2566,42.0,M,Central,,25.99,False,6.0,Credit Card,Standard,75.5
2567,47.0,M,West,Toys,54.6,False,6.0,Credit Card,Standard,86.05
2568,43.0,M,West,Toys,140.61,False,18.0,Debit Card,Express,84.06
2569,64.0,F,North,Clothing,68.16,False,15.0,Cash,Standard,124.08
2570,58.0,M,West,Electronics,75.25,False,5.0,PayPal,Pickup,120.12
2571,49.0,M,North,Home Decor,49.17,True,3.0,Debit Card,Same Day,105.84
2572,28.0,M,West,Electronics,66.7,False,18.0,Debit Card,Standard,63.35
2573,31.0,F,East,Toys,32.72,True,3.0,Debit Card,Standard,75.11
2574,22.0,M,East,Electronics,51.41,False,2.0,PayPal,Standard,63.2
2575,35.0,F,East,Toys,33.74,False,0.0,Credit Card,Standard,60.62
2576,27.0,M,South,Clothing,96.86,False,15.0,Debit Card,Same Day,77.18
2577,44.0,F,West,Toys,130.23000000000002,True,5.0,Cash,Express,130.12
2578,59.0,M,South,Electronics,74.15,False,15.0,Credit Card,Standard,105.83
2579,18.0,M,Central,,102.64,False,10.0,Credit Card,Express,58.82
2580,64.0,F,West,Home Decor,114.88,False,18.0,PayPal,Same Day,122.44
2581,40.0,F,Central,Toys,143.81,False,15.0,Debit Card,Express,81.91
2582,50.0,M,West,Electronics,94.93,False,7.0,Credit Card,Express,94.97
2583,34.0,M,South,Electronics,105.08,True,9.0,Credit Card,Express,100.04
2584,32.0,M,East,Clothing,76.1,True,11.0,Debit Card,Express,83.05
2585,36.0,F,South,Toys,57.4,False,3.0,Debit Card,Standard,73.7
2586,41.0,F,West,Toys,90.67,False,16.0,PayPal,Pickup,81.58
2587,28.0,F,North,Clothing,143.25,True,10.0,Debit Card,Express,111.62
2588,25.0,M,South,Electronics,178.39,False,22.0,PayPal,Express,75.44
2589,46.0,F,North,Electronics,92.93,False,3.0,Debit Card,Express,88.96
2590,40.0,F,East,Toys,80.28999999999999,False,15.0,PayPal,Standard,75.14
2591,61.0,F,South,Clothing,22.82,True,2.0,Credit Card,Standard,117.66
2592,19.0,M,South,Toys,80.44,True,1.0,Debit Card,Same Day,83.97
2593,47.0,F,South,Toys,76.64,True,19.0,Debit Card,Pickup,102.07
2594,20.0,F,South,Toys,57.12,False,4.0,PayPal,Standard,53.56
2595,30.0,F,South,Toys,0.0,False,5.0,Cash,Standard,48.14
2596,40.0,M,East,Electronics,137.03,False,19.0,Credit Card,Express,88.52
2597,32.0,M,North,Toys,75.67,False,7.0,Credit Card,Standard,77.84
2598,44.0,F,North,Electronics,69.73,True,2.0,PayPal,Standard,119.87
2599,46.0,F,South,Electronics,145.78,True,23.0,Debit Card,Standard,130.39
2600,32.0,M,South,Electronics,90.85,False,16.0,Credit Card,Standard,80.42
2601,29.0,M,North,Toys,106.59,True,22.0,Debit Card,Standard,79.55
